date,irp,price_return
2017-10-04,108.12428123386,48.02123090085209
2017-10-05,108.179956345956,5.14917754464328
2017-10-06,108.438212046187,23.87278650816782
2017-10-09,108.610007685798,15.84272152493904
2017-10-10,108.320950928163,-26.614191803688847
2017-10-11,108.545585724499,20.737889984456803
2017-10-12,108.57158281578,2.395039015863354
2017-10-13,108.651366747774,7.348509612259413
2017-10-16,109.110439847283,42.25193969024765
2017-10-17,109.813205966483,64.40869637988955
2017-10-18,110.057584320294,22.254004120925153
2017-10-19,109.821310856925,-21.468167307887587
2017-10-20,109.900978564964,7.25430314183706
2017-10-23,110.045388128208,13.1399706471802
2017-10-24,109.641480355949,-36.70374371240626
2017-10-25,109.68177445284,3.675077786271519
2017-10-26,109.662507725868,-1.756602413492958
2017-10-27,109.660383312717,-0.19372283153518133
2017-10-30,109.992281131798,30.265972911522887
2017-10-31,110.160350924975,15.280144338094548
2017-11-01,112.266379202894,191.1784285575946
2017-11-02,112.898514285404,56.30671328301862
2017-11-03,113.00713660756,9.621235748187296
2017-11-07,113.001442285046,-0.5038905227527923
2017-11-08,113.902782154652,79.76357216152863
2017-11-09,114.867373677943,84.6855103136379
2017-11-10,115.701312377498,72.60013638800133
2017-11-13,117.226695967682,131.8380542830089
2017-11-14,118.464994814446,105.63283700373071
2017-11-15,118.051561642145,-34.89918460289232
2017-11-16,117.340439222931,-60.23828988977464
2017-11-17,116.533041795771,-68.80811359722739
2017-11-20,116.702048661214,14.502913752065805
2017-11-21,117.688556271952,84.53215877999077
2017-11-22,117.928988562849,20.4295386495712
2017-11-23,117.355189710967,-48.65630231164042
2017-11-24,117.193258622166,-13.798374762957755
2017-11-27,117.54983991317,30.426774986573868
2017-11-28,117.186559440375,-30.904378352478723
2017-11-29,116.854010926932,-28.377700909650862
2017-11-30,116.678122118357,-15.052012950158566
2017-12-01,116.20267826509,-40.74832921845517
2017-12-04,115.296094524649,-78.0174565660896
2017-12-05,115.301957660175,0.5085285455819211
2017-12-06,115.355276707515,4.624296796169602
2017-12-07,115.507145769124,13.165332869344848
2017-12-08,115.422514054693,-7.326967857049782
2017-12-11,115.260487683857,-14.03767472602624
2017-12-12,114.507009603324,-65.37175884590019
2017-12-13,114.548008402751,3.580461979491023
2017-12-14,115.090068263873,47.32163122523447
2017-12-15,114.831934350733,-22.428860894249112
2017-12-18,114.992598740006,13.991263857167091
2017-12-19,114.75784296023,-20.414859943010953
2017-12-20,114.558239816355,-17.39342067837324
2017-12-21,114.856902417942,26.07080922906846
2017-12-22,114.310972911385,-47.53127544485536
2017-12-26,113.277575641665,-90.40228102345837
2017-12-27,113.86168215519,51.5641785425136
2017-12-28,114.551676365403,60.59933395965223
2017-12-29,114.059895477907,-42.93092018376798
2018-01-02,113.527380387903,-46.68732053214608
2018-01-03,113.55975229348,2.8514623931608085
